,station_id,count_x,count_y,total_counts,station1,station2,station3,distance1,distance2,distance3
732,3609,1826.0,1864,3690.0,R094-R514,R177-R246,R084-N049,0.01901490000002326,0.02967009999997572,0.047578099999981305
733,3610,1857.0,1818,3675.0,R094-R514,R177-R246,R084-N051,0.016975999999978342,0.03254700000002231,0.050455000000027894
734,3611,2829.0,2861,5690.0,R259-N602,R291-R517,R291-R516,0.014407599999991305,0.0228129999999922,0.0228129999999922
735,3612,1073.0,1082,2155.0,R094-R514,R339-N312,R339-N311,0.011045500000001596,0.018486500000001627,0.018486500000001627
736,3613,2536.0,2547,5083.0,R291-R517,R291-R516,R235-H009,0.027025999999992223,0.027025999999992223,0.028722000000001913
737,3614,1489.0,1493,2982.0,R092-R512,R094-R514,R261-R518,0.00715759999999932,0.00907739999999535,0.025873399999994717
738,3615,3318.0,3344,6662.0,R346-R508,R359-N400A,R359-N307,0.0016937000000396552,0.0017237000000420721,0.0017237000000420721
739,3616,2313.0,2288,4601.0,R093-R513,R267-N316A,R447-R405,0.00897140000000718,0.009649600000003034,0.04091339999999377
740,3617,1757.0,1741,3498.0,R094-R514,R093-R513,R053-R311,0.003954199999995467,0.004694199999995874,0.04980019999999996
741,3618,2270.0,2265,4535.0,R140-N310,R359-N307,R541-PTH17,0.004529000000012218,0.005079999999992424,0.0472689999999929
742,3619,2068.0,2072,4140.0,R094-R514,R092-R512,R261-R518,0.007936000000000831,0.010169999999988022,0.028199999999998226
743,3620,771.0,767,1538.0,R339-N311,R339-N312,R046-R238A,0.01928480000002253,0.01928480000002253,0.029091199999975004
744,3621,1093.0,1099,2192.0,R090-R510,R178-R248,R178-R247,0.02270309999997977,0.029308099999980186,0.029308099999980186
745,3622,1700.0,1725,3425.0,R206-R305,R446-R403,R446-R402,0.007240000000038549,0.020431999999978245,0.020431999999978245
746,3623,2389.0,2249,4638.0,R102-N025,R102-N026,R445-R401,0.011120599999991043,0.011120599999991043,0.03767239999999106
747,3628,4547.0,4654,9201.0,R324-R302,R324-R303,R324-R302,0.0010053999999968255,0.0010053999999968255,0.0010053999999968255
748,3629,2318.0,2441,4759.0,R102-N025,R332-N023,R332-N024,0.006181720000000723,0.008527580000013302,0.008527580000013302
749,3630,3959.0,4061,8020.0,R324-R303,R324-R302,R192-R172,0.008073199999977021,0.008073199999977021,0.010977800000034676
750,3631,390.0,412,802.0,R277-R635,R297-N113,R297-N114,0.007409000000016874,0.015281000000015865,0.015281000000015865
751,3637,4669.0,4574,9243.0,R284-N112A,R284-N111,R284-N111,0.00018226000000254317,0.00018226000000254317,0.00018226000000254317
752,3638,,1,,R543-PTH05,R551-PTH04,R552-PTH03,0.010015699999996741,0.011551500000017256,0.0362403000000171
753,3639,,4,,R543-PTH05,R551-PTH04,R551-PTH04,0.0037247000000064645,0.00900630000000291,0.00900630000000291
754,3640,,2,,R552-PTH03,R551-PTH04,R543-PTH05,0.0029830000000075074,0.03367799999999477,0.04640900000000414
755,3641,25029.0,24641,49670.0,R083-A030,R083-A031,R203-N509,0.0019914800000009336,0.0019914800000009336,0.0035844799999864563
756,3646,1216.0,1206,2422.0,R050-R244A,R302-N600,R113-N301,0.0281897199999932,0.03806407999999095,0.042012719999988235
757,3647,671.0,671,1342.0,R140-N309A,R140-N310,R134-R507,0.007729630000007148,0.007729630000007148,0.012727189999999666
758,3648,4804.0,4915,9719.0,R252-N101,R224-R600,R059-R619,0.021064080000009255,0.022706719999995073,0.02296772000000402
759,3649,1658.0,1666,3324.0,R102-N025,R102-N026,R034-R174,0.004199809999995807,0.004199809999995807,0.0063491899999945645
760,3653,95.0,94,189.0,R339-N312,R339-N311,R017-N305,0.006603050000030919,0.006603050000030919,0.041455050000038796
761,3654,1266.0,1201,2467.0,R339-N311,R339-N312,R046-R238A,0.0049033900000026165,0.0049033900000026165,0.043472609999994916
762,3656,15606.0,15789,31395.0,R300-N521,R300-N523,R086-A042,0.004250299999995377,0.004250299999995377,0.013102299999992795
763,3658,6444.0,6482,12926.0,R190-R132,R282-N086,R282-N087,0.008588850000016635,0.017380310000000065,0.017380310000000065
764,3659,967.0,990,1957.0,R542-PTH12,R453-N508,R203-N509,0.011243839999998784,0.011441999999988184,0.01144784000000243
765,3660,9569.0,9591,19160.0,R175-N078,R175-H001,R175-N078,0.0013525399999991805,0.0013525399999991805,0.0013525399999991805
766,3661,681.0,698,1379.0,R277-R635,R148-B014,R288-N539A,0.011348079999990546,0.01205692000001335,0.019930920000000185
767,3662,2149.0,2141,4290.0,R094-R514,R468-TRAM1,R053-R310,0.009829249999995682,0.04712504999999112,0.055675250000000176
768,3663,358.0,365,723.0,R171-B004,R283-N110,R231-C011,0.001321069999988822,0.009085150000004205,0.009444150000014417
769,3664,19773.0,21927,41700.0,R343-R117,R139-N090,R139-N089,0.004219850000005465,0.005720430000003773,0.005720430000003773
770,3668,5151.0,5194,10345.0,R256-N408A,R360-N401,R316-N414A,0.0020785699999876783,0.02004856999999305,0.02402312999999623
771,3671,5421.0,5385,10806.0,R178-R247,R469-TRAM2,R281-N046,0.0067437999999953036,0.01764809999999528,0.022888900000005208
772,3673,3176.0,3158,6334.0,R297-N114,R171-B004,R231-C011,0.00398571000000203,0.017296850000008135,0.027787850000002834
773,3674,11401.0,13222,24623.0,R301-N530,R330-H005,R032-R145,0.0018104699999952345,0.03228212999999158,0.05472452999999433
774,3675,2147.0,2163,4310.0,R144-R251,R324-R303,R324-R302,0.002509809999992285,0.017561589999999683,0.017561589999999683
775,3676,2841.0,3417,6258.0,R041-R200A,R042-R202,R041-R201,0.02957634000000553,0.02957634000000553,0.02957634000000553
776,3680,11176.0,10847,22023.0,R054-R500,R054-R501,R021-N503,0.002010959999999784,0.002010959999999784,0.0043983399999873996
777,3681,,1,,R543-PTH05,R543-PTH05,R551-PTH04,0.0062186300000135475,0.0062186300000135475,0.009631010000006768
778,3684,2686.0,2727,5413.0,R105-R128,R105-R127,R163-N512,0.006047479999992333,0.006047479999992333,0.007295900000009681
779,3686,17952.0,18206,36158.0,R105-R128,R105-R127,R290-R124,0.008130529999995417,0.008130529999995417,0.01151987000000787
780,3687,18358.0,17843,36201.0,R143-R228,R143-R229,R143-R230,0.009884970000001658,0.009884970000001658,0.009884970000001658
781,3689,3647.0,3183,6830.0,R191-R170,R192-R172,R192-R171,0.0021468100000205936,0.005237810000032539,0.005237810000032539
782,3690,6481.0,6477,12958.0,R029-N094,R030-R116,R044-A069,0.0012366799999909972,0.0021143200000039997,0.005620999999990772
783,3691,1536.0,1533,3069.0,R137-H027,R137-H026,R302-N600,0.06554110999999807,0.06554110999999807,0.06726210999999438
784,3692,1245.0,1242,2487.0,R301-N530,R058-R618,R316-N414,0.01273020000000713,0.01992719999999082,0.024493799999994792
785,3693,3605.0,3657,7262.0,R322-R216,R322-R215,R320-R119,0.038076580000002025,0.038076580000002025,0.047384800000017435
786,3697,9626.0,9318,18944.0,R452-R161A,R281-N046,R010-N062A,0.010690429999996809,0.013174429999992299,0.018456569999997896
787,3699,8514.0,8422,16936.0,R010-N062A,R113-N301,R113-N300,0.006909099999994339,0.008317259999998328,0.008317259999998328
788,3701,4026.0,4082,8108.0,R044-R210A,R044-R210,R304-R102,0.005964880000007611,0.005964880000007611,0.00912811999999974
789,3704,563.0,565,1128.0,R360-N401,R303-N603,R261-R518,0.008331760000004351,0.011162760000011929,0.01779242000000636
790,3707,17057.0,16682,33739.0,R083-A031,R321-R129,R321-R130,0.00647500000000889,0.014947000000006483,0.014947000000006483
791,3708,14160.0,14200,28360.0,R170-A037,R170-A036,R170-R221,0.004230999999990104,0.004230999999990104,0.004230999999990104
792,3709,7701.0,7715,15416.0,R545-PTH11,R545-PTH11,R105-R128,0.0009675499999985959,0.0009675499999985959,0.0019905500000021448
793,3711,23601.0,21887,45488.0,R160-R219,R290-R121,R290-R123,0.010751049999996098,0.026129629999985582,0.026129629999985582
794,3712,9240.0,9185,18425.0,R033-R147,R033-R153,R163-H003,0.012111139999994691,0.012111139999994691,0.017845640000011542
795,3714,2735.0,2470,5205.0,R239-N403,R239-N405,R279-H022,0.024492370000025687,0.024492370000025687,0.031716430000017226
796,3715,8648.0,8868,17516.0,R235-H009,R142-A061,R142-N525,0.0023413300000072468,0.03282194999999177,0.03282194999999177
797,3716,643.0,639,1282.0,R303-N603,R140-N309A,R090-R510,0.005124710000004029,0.005413290000014115,0.00576929000000348
798,3718,13242.0,12670,25912.0,R290-R124,R290-R122,R290-R121,0.026577609999989704,0.026577609999989704,0.026577609999989704
799,3719,10.0,10,20.0,R283-N110,R284-N111,R284-N112A,0.0030435999999980368,0.008014319999993802,0.008014319999993802
800,3720,945.0,1020,1965.0,R129-N531,R127-N103,R127-N102,0.005205609999990202,0.00785060999999132,0.00785060999999132
801,3721,4964.0,4921,9885.0,R093-R513,R093-R513,R238-N315,0.0011953200000007769,0.0011953200000007769,0.010882239999993715
802,3723,3673.0,3699,7372.0,R108-R601A,R252-N100,R257-N529,0.0029195299999997815,0.004315470000008759,0.018334969999997952
803,3724,15154.0,14847,30001.0,R084-R158,R084-N049,R079-A007,0.0041914500000004296,0.0041914500000004296,0.00752855000000352
804,3725,8019.0,8018,16037.0,R177-R246,R084-N049,R084-N051,0.006227089999995883,0.02413509000000147,0.02413509000000147
805,3726,2596.0,2610,5206.0,R360-N401,R143-R228,R143-R229,0.010337809999995784,0.024915189999994425,0.024915189999994425
806,3727,1808.0,1755,3563.0,R235-H009,R353-J005,R142-A061,0.009700800000011611,0.014126159999996446,0.040824839999999085
807,3728,2792.0,2706,5498.0,R286-N416,R286-N415,R272-R134,0.045183200000003865,0.045183200000003865,0.051947339999991016
808,3733,7677.0,6944,14621.0,R248-H007A,R248-H008,R160-R220,0.008072999999996,0.008072999999996,0.01756500000001182
809,3734,5752.0,5688,11440.0,R259-N602,R020-N501A,R020-N501,0.00939399999997903,0.019126000000021293,0.019126000000021293
810,3737,8598.0,8634,17232.0,R311-A064,R139-N090,R139-N089,0.00817200000000895,0.019068000000004304,0.019068000000004304
811,3745,1849.0,1816,3665.0,R091-R511,R238-N314,R238-N315,0.0006661300000061487,0.009190130000000352,0.009190130000000352
812,3746,12787.0,13362,26149.0,R139-N089,R139-N090,R290-R124,0.003962959999995519,0.003962959999995519,0.004507320000001869
813,3747,7092.0,7100,14192.0,R179-R249,R179-R250,R179-R249,0.002344659999998555,0.002344659999998555,0.002344659999998555
814,3749,7090.0,7080,14170.0,R541-PTH17,R359-N400A,R359-N307,0.010669269999993958,0.03400573000001117,0.03400573000001117
815,3755,2166.0,2146,4312.0,R297-N113,R460-J001,R460-J002,0.0108948599999934,0.018018140000002347,0.018018140000002347
816,3756,1298.0,1308,2606.0,R378-J009,R353-J005,R403-K024,0.007834000000002561,0.012940000000007501,0.03210700000001765
817,3757,690.0,686,1376.0,R294-H019,R378-J009,R062-R626,0.005092999999995129,0.015387000000011142,0.04215499999999395
818,3758,950.0,954,1904.0,R402-K022,R153-N120A,R153-N120,0.02239299999999389,0.0243329999999915,0.0243329999999915
819,3759,1073.0,1088,2161.0,R279-H022,R299-N412,R261-R518,0.0036809999999860565,0.025717999999997687,0.03975000000000506
820,3760,1188.0,1210,2398.0,R294-H019,R380-J013,R438-N121B,0.012163999999991404,0.01671300000000997,0.027528000000010877
821,3761,1809.0,1816,3625.0,R401-K017,R413-K019,R252-N101,0.0010590000000050281,0.007379999999997722,0.06570699999999619
822,3762,1297.0,1372,2669.0,R171-B004,R131-R227A,R131-R227,0.014130999999999005,0.06313200000000307,0.06313200000000307
823,3763,1962.0,1976,3938.0,R279-H022,R352-J003,R261-R518,0.0013149999999981787,0.029941000000015094,0.03690000000000282
824,3764,693.0,695,1388.0,R294-H019,R299-N412,R041-R200A,0.00683099999999115,0.011570999999996445,0.07547400000000692
825,3765,391.0,381,772.0,R265-H017,R460-J001,R028-R114,0.002083000000020263,0.019190999999977976,0.0679439999999758
826,3766,1561.0,1545,3106.0,R249-H014,R249-H013,R235-H009,0.006307000000013829,0.006307000000013829,0.01994200000000035
827,3767,1038.0,1024,2062.0,R257-N528,R257-N529,R044-A069,0.051628999999991265,0.051628999999991265,0.06504799999999022
828,3768,729.0,722,1451.0,R140-N309A,R140-N310,R002-A082,0.038904000000009376,0.038904000000009376,0.07089499999999305
829,3769,407.0,408,815.0,R378-J009,R352-J003,R027-R110,0.010026000000003421,0.01785100000000739,0.0735559999999964
830,3770,1055.0,1033,2088.0,R294-H019,R402-K022,R062-R626,0.003456999999997379,0.02555700000000627,0.03388500000000505
831,3771,1594.0,1623,3217.0,R294-H019,R294-H019,R378-J009,0.0007999999999981355,0.0007999999999981355,0.010792000000009239
832,3772,716.0,705,1421.0,R268-N409,R268-H012,R378-J009,0.0165060000000139,0.0165060000000139,0.017087000000010732
833,3773,859.0,856,1715.0,R299-N412,R153-N120A,R153-N120,0.021297999999987383,0.026935999999992077,0.026935999999992077
834,3774,877.0,883,1760.0,R401-K017,R236-H023,R379-J012,0.007981000000000904,0.010505999999992355,0.011562000000004957
835,3775,1287.0,1297,2584.0,R279-H022,R063-R627,R261-R518,0.005466999999981681,0.038522999999997865,0.041994000000009635
836,3776,1379.0,1366,2745.0,R401-K017,R379-J012,R377-J007,0.003539000000010617,0.007159999999998945,0.013558999999979449
837,3777,761.0,764,1525.0,R413-K019,R401-K017,R279-H022,0.003996999999976936,0.005718000000030088,0.007450999999967678
838,3778,703.0,718,1421.0,R402-K022,R438-N121B,R238-N315,0.013272000000007722,0.02403400000000744,0.054377999999999815
839,3779,889.0,889,1778.0,R413-K019,R238-N314,R042-R202,0.0064360000000007744,0.05281300000000755,0.09428199999999975
840,3780,101.0,107,208.0,R236-H023,R403-K024,R353-J005,0.0009590000000017085,0.015577000000007502,0.029921999999999116
841,3781,1584.0,1615,3199.0,R413-K019,R236-H023,R401-K017,0.0009060000000005175,0.005707999999991387,0.00914900000001495
842,3782,2134.0,2164,4298.0,R252-N101,R252-N100,R322-R216,0.007561999999992963,0.007561999999992963,0.023971999999979232
843,3783,5006.0,5146,10152.0,R028-R114,R044-R210A,R044-R210,0.004591000000004897,0.005811999999998818,0.005811999999998818
844,3787,1120.0,1116,2236.0,R301-N530,R316-N414,R059-R619,0.015574000000022181,0.02164999999997974,0.0250289999999751
845,3788,8380.0,8482,16862.0,R330-H006,R083-A030,R083-A031,0.003123999999992577,0.008740999999979238,0.008740999999979238
846,3789,1252.0,1251,2503.0,R297-N114,R412-B010,R432-J017,0.004076999999973907,0.012033999999978562,0.049958999999972775
847,3790,2839.0,2831,5670.0,R301-N530,R085-A039,R085-A038,0.005235000000020307,0.031171999999976663,0.031171999999976663
848,3791,,2,,R551-PTH04,R552-PTH03,R543-PTH05,0.019680129999997575,0.020057630000003712,0.03241113000000695
849,3793,984.0,989,1973.0,R138-N080,R138-N083,R241-N541,0.021663949999989995,0.021663949999989995,0.07248894999998612
850,3795,542.0,552,1094.0,R270-N536,R060-R621,R412-B010,0.0043340000000071655,0.029358000000001994,0.0362609999999961
851,3798,5064.0,4948,10012.0,R054-R500,R012-N065,R012-N068,0.0016680000000022233,0.011399000000011483,0.011399000000011483
852,3799,5274.0,5219,10493.0,R023-A025,R022-N505,R022-A022,0.00025800000000231194,0.00025800000000231194,0.00025800000000231194
853,3803,301.0,310,611.0,R297-N113,R297-N114,R288-N539A,0.016220999999973174,0.016220999999973174,0.02385000000002435
854,3804,2211.0,2188,4399.0,R301-N530,R001-A060,R330-H005,0.002752999999977135,0.026761999999969532,0.031108999999972298
855,3805,579.0,567,1146.0,R178-R247,R178-R248,R281-N046,0.002655000000004293,0.002655000000004293,0.017269000000005974
856,3809,3887.0,3828,7715.0,R302-N600,R113-N301,R113-N300,0.001432999999977369,0.00345600000002122,0.00345600000002122
857,3810,2914.0,2540,5454.0,R187-N044,R187-N045,R166-R162,0.0020960000000087575,0.0020960000000087575,0.010006000000004178
858,3811,199.0,206,405.0,R095-R515,R281-N046,R344-R308,0.02226699999999937,0.042892999999999404,0.04766700000000412
859,3812,5787.0,5972,11759.0,R170-A035,R170-A033,R170-A034,0.0014189999999985048,0.0014189999999985048,0.0014189999999985048
860,3814,182.0,188,370.0,R015-N304,R468-TRAM1,R116-R155,0.003961999999994248,0.008916999999996733,0.01138199999999756
861,3815,917.0,908,1825.0,R050-A004,R051-R245A,R051-A002,0.007547999999999888,0.007547999999999888,0.007547999999999888
862,3816,28.0,27,55.0,R294-H019,R268-N409,R268-H012,0.008212000000035857,0.018776999999992938,0.018776999999992938
863,3817,191.0,189,380.0,R250-H016,R250-H015,R235-H009,0.006015999999988253,0.006015999999988253,0.016593000000000302
864,3818,165.0,177,342.0,R134-R507,R160-R219,R290-R121,0.013038999999999135,0.042867999999998574,0.05859199999999021
865,3819,140.0,133,273.0,R268-H012,R268-N409,R330-H005,0.020532999999986146,0.020532999999986146,0.03584599999999227
866,3820,238.0,238,476.0,R401-K017,R413-K019,R153-N120A,0.003951999999998179,0.012391000000000929,0.01868600000000953
867,3821,99.0,104,203.0,R294-H019,R316-N414A,R062-R626,0.005108000000021207,0.017789999999976658,0.03199400000001873
868,3822,86.0,87,173.0,R378-J009,R316-N414A,R140-N309A,0.004211999999988336,0.014260000000000161,0.04897199999999913
869,3823,221.0,226,447.0,R316-N414A,R009-J037,R315-N202,0.011690000000001532,0.11128200000001698,0.12952200000000147
870,3824,5.0,8,13.0,R103-N124,R439-N122,R439-N123B,0.0006969999999952847,0.008489000000011515,0.008489000000011515
871,3825,1.0,1,2.0,R313-H033,R436-J023,R297-N113,0.0032270000000025334,0.027694000000010988,0.04872699999999952
872,3826,20.0,21,41.0,R402-K022,R065-R629,R057-B002,0.01969200000000626,0.022525999999992052,0.06868399999999752
873,3827,49.0,47,96.0,R381-J016,R064-R628,R129-N531,0.0012170000000040204,0.02486000000001809,0.07574499999999773
874,3828,29.0,29,58.0,R381-J016,R317-N420B,R327-R521,0.003477000000017938,0.055135000000028356,0.058295999999977255
875,3829,13.0,13,26.0,R402-K022,R065-R629,R317-N420B,0.014802000000024407,0.026441999999988752,0.05883899999999187
876,3830,10.0,10,20.0,R295-H032,R439-N122,R439-N123B,0.008366999999978475,0.010550999999978217,0.010550999999978217
877,3832,15.0,16,31.0,R432-J017,R137-H027,R137-H026,0.009012999999995941,0.009157000000001858,0.009157000000001858
878,3833,28.0,28,56.0,R381-J016,R064-R628,R004-J028,0.005643000000020493,0.030368000000017048,0.04989500000002067
879,3834,61.0,63,124.0,R266-H028,R313-H033,R286-N416,0.0035460000000071545,0.01324100000000783,0.04251799999999406
880,3835,15.0,15,30.0,R379-J012,R065-R629,R286-N416,0.019607000000000596,0.03228599999999204,0.0400239999999954
881,3836,47.0,47,94.0,R380-J013,R438-N121B,R063-R627,0.002629000000013093,0.013303999999997984,0.028077000000010344
882,3837,80.0,80,160.0,R379-J012,R379-J012,R401-K017,0.0003450000000100317,0.0003450000000100317,0.0057719999999577
883,3838,61.0,62,123.0,R379-J012,R279-H022,R261-R518,0.003816999999997961,0.015390999999993937,0.05146000000001294
884,3839,68.0,68,136.0,R137-H027,R137-H026,R266-H028,0.004426999999999737,0.004426999999999737,0.0077760000000068885
885,3840,100.0,96,196.0,R402-K022,R413-K019,R401-K017,0.005952000000007729,0.011200999999992689,0.01852800000000343
886,3841,30.0,32,62.0,R413-K019,R266-H028,R266-H030,0.00332099999999258,0.015756000000003212,0.015756000000003212
887,3842,185.0,187,372.0,R379-J012,R401-K017,R286-N416,0.0022669999999962442,0.003771999999997888,0.021247999999992828
888,3843,55.0,56,111.0,R137-H027,R413-K019,R401-K017,0.004007000000001426,0.004909000000004937,0.013348000000007687
889,3844,96.0,94,190.0,R137-H027,R137-H026,R413-K019,0.001837000000001865,0.001837000000001865,0.007079000000004498
890,3845,72.0,74,146.0,R316-N414A,R223-R520,R223-R519,0.03308999999999429,0.04251799999999406,0.04251799999999406
891,3846,38.0,39,77.0,R380-J013,R279-H022,R378-J009,0.007846999999976845,0.009970999999985963,0.01317800000001057
892,3847,31.0,31,62.0,R401-K017,R379-J012,R378-J009,0.0019019999999727588,0.004137000000021374,0.008178000000029328
893,3848,113.0,113,226.0,R378-J009,R286-N415,R062-R626,0.005287999999985971,0.01768800000000681,0.026898000000016964
894,3849,47.0,48,95.0,R413-K019,R294-H019,R404-K025,0.007929000000004294,0.013922000000000878,0.023718999999992718
895,3850,131.0,135,266.0,R380-J013,R438-N121B,R460-J002,0.02012900000003981,0.031023999999980845,0.036874000000032936
896,3851,33.0,33,66.0,R401-K017,R268-N409,R268-H012,0.017136000000000706,0.02379699999999474,0.02379699999999474
897,3852,54.0,64,118.0,R265-H017,R460-J002,R460-J001,0.01493600000002715,0.032194000000032474,0.032194000000032474
898,3853,119.0,118,237.0,R279-H022,R401-K017,R379-J012,0.005808999999999287,0.010566000000004294,0.013846999999998388
899,3854,49.0,49,98.0,R249-H013,R378-J009,R235-H009,0.009801000000010163,0.020068999999992343,0.020828000000001623
900,3855,67.0,68,135.0,R463-A046,R462-A044,R462-A043,0.06162000000000489,0.06162000000000489,0.06162000000000489
901,3856,378.0,377,755.0,R377-J007,R303-N603,R194-R217A,0.025598000000023546,0.029179999999996653,0.054019999999994184
902,3857,152.0,151,303.0,R346-R508,R359-N307,R359-N400A,0.025539000000001977,0.026025000000004184,0.026025000000004184
903,3858,150.0,151,301.0,R239-N403,R239-N405,R256-N408A,0.002898999999999319,0.002898999999999319,0.006971000000007166
904,3860,84.0,85,169.0,R401-K017,R339-N312,R339-N311,0.004396000000021161,0.05155999999998784,0.05155999999998784
905,3861,70.0,71,141.0,R316-N414A,R009-J037,R447-R405,0.03681999999999874,0.08643200000000917,0.10485799999999301
906,3862,26.0,27,53.0,R381-J016,R266-H028,R266-H030,0.011647000000003516,0.013172000000011508,0.013172000000011508
907,3863,50.0,53,103.0,R381-J016,R379-J012,R064-R628,0.007076999999995337,0.013145000000001517,0.03176000000001267
908,3864,29.0,31,60.0,R295-H032,R380-J013,R065-R629,0.0061249999999972715,0.013133000000017603,0.027495999999992193
909,3865,31.0,32,63.0,R103-N124,R004-J028,R099-C008,0.012303000000009945,0.03785500000000752,0.07756599999999025
910,3866,18.0,18,36.0,R295-H032,R313-H033,R103-N124,0.0014449999999754937,0.006943000000021016,0.011132999999979631
911,3867,1.0,1,2.0,R103-N124,R153-N120A,R199-N119,0.0012030000000109453,0.02601599999999138,0.036588999999985106
912,3868,28.0,29,57.0,R402-K022,R379-J012,R065-R629,0.010261999999997329,0.02091499999998092,0.03098200000001583
913,3869,47.0,48,95.0,R099-C008,R004-J028,R089-C003,0.05706599999999895,0.05971499999998997,0.05994700000000108
914,3870,112.0,111,223.0,R378-J009,R378-J009,R401-K017,0.00039999999999906777,0.00039999999999906777,0.008938000000000557
915,3871,8.0,8,16.0,R313-H033,R313-H033,R432-J017,0.000981000000017218,0.000981000000017218,0.004306999999990069
916,3873,5.0,5,10.0,R316-N414A,R298-N318,R298-N319,0.04316999999999638,0.05366499999999519,0.05366499999999519
917,3874,6.0,6,12.0,R137-H027,R137-H026,R403-K024,0.006172999999996875,0.006172999999996875,0.007649000000000683
918,3875,4.0,5,9.0,R413-K019,R401-K017,R350-H038,0.01911900000000344,0.02755800000000619,0.035255000000006476
919,3876,5.0,5,10.0,R137-H027,R413-K019,R433-J020,0.014347000000007881,0.02228900000001488,0.02303400000000977
920,3878,5.0,6,11.0,R403-K024,R413-K019,R348-H035,0.0066709999999901015,0.017520999999995013,0.02273299999999523
921,3879,31.0,32,63.0,R413-K019,R317-N420B,R318-N422,0.010471000000002562,0.047179000000021176,0.05677600000001348
922,3880,3.0,3,6.0,R381-J016,R460-J001,R064-R628,0.024563000000000557,0.041904000000002384,0.04928799999999711
923,3881,164.0,181,345.0,R332-N022,R332-N024,R205-R260,0.013158000000018433,0.013158000000018433,0.03360800000001518
924,3882,16.0,16,32.0,R266-H028,R266-H030,R295-H032,0.0013479999999930214,0.0013479999999930214,0.007383000000011464
925,3883,10.0,11,21.0,R404-K025,R294-H019,R299-N412,0.0174209999999988,0.020617999999998915,0.03775799999998952
926,3885,6.0,7,13.0,R403-K024,R236-H023,R353-J005,0.004587000000000785,0.011361000000000843,0.04029200000000799
927,3886,2.0,2,4.0,R294-H019,R299-N412,R065-R629,0.02417800000000625,0.04131799999999686,0.043825999999988596
928,3887,1.0,1,2.0,R236-H023,R250-H016,R250-H015,0.008911000000018987,0.022525999999970736,0.022525999999970736
929,3890,60.0,57,117.0,R380-J013,R279-H022,R063-R627,0.0020479999999878373,0.01675199999999677,0.026722000000006574
930,3891,35.0,34,69.0,R413-K019,R401-K017,R327-R521,0.0076509999999956335,0.014758000000007598,0.04630600000000129
931,3892,27.0,29,56.0,R294-H019,R033-R147,R033-R153,0.049091999999980374,0.05400900000002906,0.05400900000002906
932,3893,8.0,8,16.0,R432-J017,R432-J017,R439-N123B,0.0015192999999911194,0.0015192999999911194,0.00511245999999943
933,3895,8.0,9,17.0,R402-K022,R065-R629,R009-J037,0.0022115199999959145,0.039032480000017244,0.08141834000000614
934,3896,3.0,3,6.0,R313-H033,R298-N318,R298-N319,0.020020999999999844,0.05134499999999065,0.05134499999999065
935,3898,127.0,110,237.0,R302-N600,R080-A011,R080-A010,0.013177999999989254,0.016846999999991397,0.016846999999991397
936,3899,25.0,25,50.0,R134-R507,R311-A064,R139-N090,0.021988999999997816,0.04609900000000522,0.05680899999998701
937,3900,16.0,19,35.0,R322-R216,R322-R215,R320-R119,0.058457999999987464,0.058457999999987464,0.06793600000001021
938,3901,3.0,2,5.0,R137-H027,R137-H026,R432-J017,0.010923000000005345,0.010923000000005345,0.02779299999998841
939,3903,1.0,1,2.0,R380-J013,R064-R628,R269-N417,0.007939000000021679,0.0301600000000235,0.039133000000006746
940,3908,35.0,39,74.0,R041-R200A,R042-R202,R041-R201,0.0011229999999926576,0.0011229999999926576,0.0011229999999926576
